0
0
0
0
0
0
0
0
0
0
0
0,000277762
0,000166657
0,000388867
0,000111105
5,55525E-05
0,000277762
0,000277762
0,000277762
0,00022221
0,00022221
0,00044442
0,000333315
0,00022221
0,000277762
0,00022221
0,000333315
0,00022221
0,000388867
0,000388867
0,000277762
0,000333315
0,00044442
0,000111105
0,000333315
0,000277762
0,000388867
0,000166657
0,000333315
0,00022221
5,55525E-05
0,000277762
0,000277762
0,00044442
0,00022221
0,000277762
0,000166657
0,000166657
0,000277762
0,00022221
0,000388867
0,000277762
0,00022221
0,000277762
0,000166657
0,00022221
0,000111105
0,000277762
0,000111105
0,000166657
0,000277762
0,000333315
0,000166657
0,000333315
0,000166657
0,000277762
0,000166657
0,000333315
0,00022221
0,000277762
0,00022221
0,000388867
0,000388867
0,000166657
0,000277762
0,000166657
0,000277762
0,000166657
0,000277762
0,000111105
0,000166657
0,000111105
0,000333315
0,000277762
0,000166657
0,000277762
0,00022221
0,000333315
0,000333315
0,000166657
0,000111105
0,000166657
5,55525E-05
5,55525E-05
0,000388867
0,000277762
0,000277762
0,000277762
0,00022221
0,000166657
0,000111105
0,00044442
0,00022221
0,000166657
0,00022221
5,55525E-05
0,000166657
0,000277762
5,55525E-05
0,000111105
0,000166657
0,000333315
0,000333315
0,000166657
0,000111105
0
0,000333315
5,55525E-05
0,000166657
0,000166657
0,00022221
0,00044442
0,000333315
0,000277762
5,55525E-05
0,000166657
0,000111105
0,000166657
0
5,55525E-05
0
0,00022221
5,55525E-05
0,000111105
0,00022221
5,55525E-05
0
0,00022221
5,55525E-05
0,000166657
0,000111105
0,00022221
0,000111105
0,00022221
5,55525E-05
5,55525E-05
5,55525E-05
0,000111105
0,000166657
5,55525E-05
0
0,000111105
0
5,55525E-05
5,55525E-05
0,000111105
0,000111105
0,000111105
5,55525E-05
0,000166657
0,000111105
5,55525E-05
5,55525E-05
5,55525E-05
5,55525E-05
0,000111105
0,000111105
0
0
0,000111105
0,000111105
0,000111105
0,000111105
5,55525E-05
0,000166657
5,55525E-05
0,000166657
0
0,000111105
5,55525E-05
0,000277762
0,000111105
5,55525E-05
5,55525E-05
0,000111105
0,00022221
0,000166657
0,000166657
5,55525E-05
0,00022221
0,000111105
0,000166657
0,000333315
0,000166657
5,55525E-05
0,000166657
0
0,000166657
0,000166657
0,000111105
0,000277762
0,000111105
5,55525E-05
0,00022221
0,000388867
5,55525E-05
5,55525E-05
5,55525E-05
5,55525E-05
0,000166657
5,55525E-05
0,000166657
0,000111105
5,55525E-05
5,55525E-05
5,55525E-05
0,000111105
5,55525E-05
0,000111105
0,000111105
5,55525E-05
0,000166657
5,55525E-05
5,55525E-05
0,00022221
0
0
5,55525E-05
0,000111105
5,55525E-05
0,000111105
0,000111105
0
0
5,55525E-05
0
5,55525E-05
0,000166657
0
0,000111105
0,000111105
5,55525E-05
0
0,000111105
0
0
5,55525E-05
0,000111105
0
5,55525E-05
5,55525E-05
0,000111105
0,000166657
0,000111105
0,000111105
5,55525E-05
0
0
0
0
0
5,55525E-05
5,55525E-05
0,000111105
0
0
0
0
5,55525E-05
5,55525E-05
0
5,55525E-05
5,55525E-05
5,55525E-05
5,55525E-05
5,55525E-05
5,55525E-05
0
0
5,55525E-05
5,55525E-05
0
5,55525E-05
0
0
0
0
0
0
5,55525E-05
0,000111105
0
0
5,55525E-05
5,55525E-05
5,55525E-05
0,000111105
5,55525E-05
5,55525E-05
5,55525E-05
5,55525E-05
0
5,55525E-05
5,55525E-05
0
0
0
0
0,000111105
0
0
0
0
5,55525E-05
0
0
0
5,55525E-05
0
0
0
5,55525E-05
0,000111105
0,000166657
5,55525E-05
0
5,55525E-05
5,55525E-05
0
5,55525E-05
5,55525E-05
5,55525E-05
0
5,55525E-05
0
5,55525E-05
0
5,55525E-05
0
5,55525E-05
5,55525E-05
5,55525E-05
